source,documentation,COMMON.NAME,STATE,LATITUDE,LONGITUDE,month,day,year,morph
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.4082,88.2877 ,4,28,2019,W
FB,Photo,Indian Paradise-Flycatcher,Jharkhand,22.896586,86.206096,4,19,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,77.9588,4,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5277,4,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289,4,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,77.9588 ,4,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,77.9588 ,4,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,77.9588,4,16,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289 ,4,19,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289 ,4,20,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289 ,4,20,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5674,4,21,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.0753,4,22,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5264 ,4,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.063431,77.9588 ,4,16,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.8174068,78.1404 ,4,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,26.920593,77.4898,4,8,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,26.920593,77.4898,4,8,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Punjab,27.4847,76.5422 ,4,4,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,28.3337,77.3865,4,18,2019,W
eBird,photo,Indian Paradise-Flycatcher ,Pakistan,28.4638333,73.0856,4,14,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.530219,78.77466,4,29,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.386241,78.472834,4,11,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.386241,78.472834,4,14,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.425343,79.339866,4,21,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,32.6926,79.526394,4,21,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.607267,79.526394,4,14,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.6109,79.526394,4,15,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Uttarakhand,33.7194852,79.526394,4,21,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2019,R
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,4,3,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2019,I
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,4,,2019,I
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,4,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,4,,2019,I
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.1938,77.2035 ,5,1,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.2698754,77.4319,5,11,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Telangana,15.4584784,78.7197 ,5,10,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Telangana,15.673,77.8658,5,21,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,19.4761,70.7051 ,5,24,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Chhattisgarh,20.0343,82.4249 ,5,4,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Chhattisgarh,20.1539,82.4249 ,5,4,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,21.1559236,80.5166 ,5,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Chhattisgarh,21.1826,81.9892 ,5,22,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.2172,87.9747 ,5,12,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.2426946,87.9747,5,4,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.5262,87.3403,5,15,2019,W
iNaturalist,Photo,Indian Paradise-Flycatcher,West Bengal,21.5571,87.006773,5,26,2019,R
iNaturalist,Photo,Indian Paradise-Flycatcher,West Bengal,21.5571,87.021296,5,30,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.5717,88.8082 ,5,20,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.5717,88.8082 ,5,20,2019,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.152975,88.5952 ,5,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Bihar,22.4231399,85.4237 ,5,30,2019,R
FB,Photo,Indian Paradise-Flycatcher,West Bengal,22.737921,88.679763,5,18,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Nepal,26.062108,85.3136 ,5,1,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Nepal,26.062108,84.1038 ,5,10,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.752,77.9594 ,5,22,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,28.3634054,76.2985 ,5,12,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,28.3835879,74.9101 ,5,18,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.255189,79.535405,5,25,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.7191,79.360689,5,9,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.3566,77.624689,5,13,2019,W
FB,Photo,Indian Paradise-Flycatcher,Haryana,30.698926,76.859235,5,26,2019,I
FB,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,30.970691,77.104926,5,11,2019,I
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,,,5,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,,,5,5,2019,W
FB,Photo,Indian Paradise-Flycatcher,Bangladesh,,,5,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Bangladesh,,,5,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Bangladesh,,,5,,2019,I
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,5,13,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,,,5,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,5,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,5,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,5,31,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.633,77.5681,6,22,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7027, 77.5681 ,6,22,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.688104,78.8752,6,18,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,14.4202,78.8752,6,18,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Telangana,15.597023,77.8658,6,12,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,19.524424,70.7051,6,2,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.715665,70.5167,6,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.764053,70.5167 ,6,23,2019,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,21.146869,79.086307,6,6,2019,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,21.146869,79.086307,6,20,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.5717,88.8082 ,6,9,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,21.5717,70.5167,6,23,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,21.5717,70.5167,6,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.1339924,88.5944 ,6,8,2019,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.158897,88.5952 ,6,18,2019,W
iNaturalist,Photo,Indian Paradise-Flycatcher,Bihar,22.4231,85.4092,6,27,2019,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,22.5099273,76.5067 ,6,9,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,23.2549,88.5952,6,18,2019,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,25.092741,75.171424,6,4,2019,R
FB,Photo,Indian Paradise-Flycatcher,West Bengal,25.401604,88.53251,6,20,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,26.062108,80.1489 ,6,8,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,77.9588,6,26,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,77.9588 ,6,26,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,77.9588 ,6,27,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.063431,77.9588 ,6,27,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.063431,77.9588 ,6,27,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,28.3856,74.9101 ,6,28,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,28.4696,80.6258,6,7,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,28.7341,80.1489,6,8,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.7591,79.360689,6,13,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.9620734,77.624689,6,14,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.0030001,77.624689,6,18,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.1018,77.9772,6,1,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.3609,79.360689,6,5,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.3761241,79.360689,6,13,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.7568098,76.365023,6,8,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.853,76.501982,6,9,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Rajasthan,30.98742,76.501982,6,29,2019,W
FB,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,30.997409,77.16315,6,18,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,32.7291,74.9101,6,28,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,,,6,,2019,I
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,6,25,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,6,22,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,17.3145,77.8658,7,18,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Odisha,20.6407,85.621,7,19,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,21.0784,75.9361,7,9,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,22.153,71.3184,7,7,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,24.3936,72.5283,7,21,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,29.3523,79.5264,7,1,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,30.3772,78.0813,7,24,2019,W
FB,Photo,Indian Paradise-Flycatcher,Rajasthan,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,West Bengal,,,7,21,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,7,,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8425,77.4859,8,22,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Jammu & Kashmir,32.7291,74.9101,8,24,2019,R
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,8,,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5095,9,29,2019,R
FB,Photo,Indian Paradise-Flycatcher,Jharkhand,,,9,8,2019,W
FB,Photo,Indian Paradise-Flycatcher,Jharkhand,,,9,8,2019,W
