source,documentation,COMMON.NAME,SAMPLING.EVENT.IDENTIFIER,date,STATE,morph,aberration,int_rating
eBird,Photo,Indian Paradise-Flycatcher,S154895810,21-Nov-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S154885481,21-Nov-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155682666,22-Nov-23,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155011347,23-Nov-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157414574,23-Nov-23,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155071461,24-Nov-23,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155140647,24-Nov-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155077931,24-Nov-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155141657,25-Nov-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155311865,25-Nov-23,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155161588,25-Nov-23,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155147670,25-Nov-23,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155140338,25-Nov-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155145958,25-Nov-23,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155215391,26-Nov-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155215827,26-Nov-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155217866,26-Nov-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155219332,26-Nov-23,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155300169,27-Nov-23,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155297131,27-Nov-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155367233,28-Nov-23,Andra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155359257,28-Nov-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155367233,28-Nov-23,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157215002,28-Nov-23,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155360692,28-Nov-23,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155411742,29-Nov-23,Karnataka,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S155499339,30-Nov-23,Karnataka,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S155516605,30-Nov-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155462305,30-Nov-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155470078,30-Nov-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155503904,30-Nov-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155499457,30-Nov-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155509291,1-Dec-23,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155523712,1-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155589959,2-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155560946,2-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155566168,2-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155651490,3-Dec-23,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155640086,3-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155738830,4-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155986488,5-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155835904,5-Dec-23,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155768661,5-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155870820,6-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155820607,6-Dec-23,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155870820,6-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155823867,6-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155890365,7-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155935142,7-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S155935142,7-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156021513,9-Dec-23,Telangana,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S156232652,9-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156010954,9-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S155988562,9-Dec-23,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156056754,10-Dec-23,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156072904,10-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156055562,10-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156251353,10-Dec-23,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157418737,10-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156074867,10-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156060553,10-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher, S156059055,10-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156237339,11-Dec-23,Karnataka,I,,5
eBird,Photo,Indian Paradise-Flycatcher,S156252928,11-Dec-23,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156237339,11-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156669101,11-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156334200,11-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher, S156131037,11-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156232647,12-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156736274,12-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156337170,12-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156231439,12-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156226510,13-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156280733,13-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156282885,13-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156231025,13-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156227489,13-Dec-23,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156232824,13-Dec-23,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156293859,14-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156331743,15-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156475857,15-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156409662,15-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156355460,15-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S166558965,15-Dec-23,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156403302,16-Dec-23,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156532075,17-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156512090,17-Dec-23,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156535159,17-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156512090,17-Dec-23,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156522693,17-Dec-23,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156516462,17-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156499314,17-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159833267,18-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156615889,18-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156615262,18-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156666127,19-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156666834,19-Dec-23,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159246190,19-Dec-23,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156688349,19-Dec-23,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156725442,20-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157589745,20-Dec-23,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156799846,20-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156721659,20-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156723502,20-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156779867,21-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156842036,22-Dec-23,Maharashtra,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S156910888,22-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156850845,22-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156842036,22-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156839052,22-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156913538,23-Dec-23,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158039736,23-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156994349,23-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156900294,23-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S156904735,23-Dec-23,Karnataka,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S157205199,23-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156908649,23-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156908700,23-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157009108,24-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157078862,24-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157680147,24-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157049050,24-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156987026,24-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157209566,24-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156983695,24-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S156980895,24-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157397981,25-Dec-23,Andra Pradesh,I,,6
eBird,Photo,Indian Paradise-Flycatcher,S157069322,25-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157062752,25-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157126860,26-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157149178,26-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher, S157125811,26-Dec-23,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157391458,27-Dec-23,Karnataka,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S157210120,27-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157298983,27-Dec-23,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157210303,27-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157218581,27-Dec-23,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157325562,28-Dec-23,Karnataka,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S157481248,28-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157302657,28-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157289645,28-Dec-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157391344,29-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157375439,29-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157418136,29-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158219419,29-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157444858,29-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157381622,29-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157375439,29-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157491022,30-Dec-23,Maharashtra,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S157503369,30-Dec-23,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157458409,30-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158847872,31-Dec-23,Maharashtra,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S157932213,31-Dec-23,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157673763,31-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157562359,31-Dec-23,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157572608,31-Dec-23,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157579525,31-Dec-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157821515,31-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157604920,31-Dec-23,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157603640,31-Dec-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157569319,31-Dec-23,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157567124,31-Dec-23,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157572608,31-Dec-23,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158551820,2-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158774558,3-Jan-24,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S196345805,3-Jan-24,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158124860,3-Jan-24,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157913487,3-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S157929772,3-Jan-24,Karnataka,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S158774558,3-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S196345805,3-Jan-24,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157916387,3-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158408537,3-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S157916386,3-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158005329,4-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158492136,4-Jan-24,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158436070,4-Jan-24,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158006618,4-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158012653,4-Jan-24,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S160241334,4-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158118524,5-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158203421,6-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158201362,6-Jan-24,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158201749,6-Jan-24,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158238208,6-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S212063287,6-Jan-24,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158219166,6-Jan-24,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158424841,6-Jan-24,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158213646,6-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158264631,6-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158319118,7-Jan-24,Telangana,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S158331863,7-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158346529,7-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158322342,7-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158410935,7-Jan-24,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158332203,7-Jan-24,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158323290,7-Jan-24,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158333015,7-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159038053,8-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159038053,8-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159038053,8-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158780588,8-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158418015,8-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158501582,9-Jan-24,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158780608,9-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158567796,10-Jan-24,Andra Pradesh,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158567796,10-Jan-24,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158571093,10-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158571041,10-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158567796,10-Jan-24,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158569596,10-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158547916,10-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158625229,11-Jan-24,Telangana,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158611416,11-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158970983,11-Jan-24,Uttar Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158627240,11-Jan-24,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158917927,12-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158680404,12-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158703993,12-Jan-24,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158864337,13-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158749304,13-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159103610,14-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158879740,14-Jan-24,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158844640,14-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158840936,14-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158860359,14-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158893412,14-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158842432,14-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158847221,14-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158942278,15-Jan-24,Karnataka,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S158952014,15-Jan-24,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159111493,15-Jan-24,Andra Pradesh,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159047183,15-Jan-24,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S158963418,15-Jan-24,Telangana,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159062588,15-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159073340,16-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159045454,16-Jan-24,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159073340,16-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159446402,17-Jan-24,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159121499,17-Jan-24,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159106123,17-Jan-24,Karnataka,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S159166933,17-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159518987,17-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159187497,18-Jan-24,Maharashtra,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S159181763,18-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S240641063,18-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162518943,18-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159187497,18-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S240796885,19-Jan-24,Karnataka,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S159663320,19-Jan-24,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S240796885,19-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159284518,19-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S240815938,20-Jan-24,Karnataka,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S159335093,20-Jan-24,Puducherry,W,,
eBird,Photo,Indian Paradise-Flycatcher,S163230635,20-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159351109,20-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159325805,20-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159413949,21-Jan-24,Maharashtra,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S159423319,21-Jan-24,Karnataka,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S159591925,21-Jan-24,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159427219,21-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159515159,21-Jan-24,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159457646,21-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159417400,21-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159418695,21-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162827343,21-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159416001,21-Jan-24,Karnataka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159625301,21-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159515151,21-Jan-24,Gujarat,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159453897,21-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159524378,22-Jan-24,Gujarat,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159524954,22-Jan-24,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159602294,23-Jan-24,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159602913,23-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161387538,24-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159658074,24-Jan-24,Sri Lanka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159730088,24-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159661706,24-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159731343,25-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159741462,25-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159831602,25-Jan-24,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160168654,25-Jan-24,Sri Lanka,W,,
eBird,Photo,Indian Paradise-Flycatcher,S161386993,26-Jan-24,Kerala,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159805252,26-Jan-24,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159812797,26-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159796368,26-Jan-24,Karnataka,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159800181,26-Jan-24,Tamil Nadu,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159888511,26-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159823141,26-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159882669,27-Jan-24,Maharashtra,I,,5
eBird,Photo,Indian Paradise-Flycatcher,S159882597,27-Jan-24,Maharashtra,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S206475401,27-Jan-24,Maharashtra,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159889853,27-Jan-24,Tamil Nadu,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159963484,27-Jan-24,Goa,R,,
eBird,Photo,Indian Paradise-Flycatcher,S159894535,27-Jan-24,Kerala,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160112729,27-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S160483347,27-Jan-24,Maharashtra,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159963484,27-Jan-24,Goa,W,,
eBird,Photo,Indian Paradise-Flycatcher,S159882669,27-Jan-24,Maharashtra,W,,
